Help,,Hjälp,H,DIA,N,DOS,MS-DOS,Backup-modul
Help,,?,?,MNU,N,DOS,MS-DOS,Undel-modul + Backup-modul
Help (disk),,hjälp,,GEN,N,DOS,MS-DOS,generell term
help text,,hjälptext,,GEN,N,DOS,MS-DOS,generell term
Hidden ,,"Dold, Dolt, Dolda",,TXT,ADJ,DOS,MS-DOS,Backup-modul
hidden (file),,gömd (fil),,GEN,ADJ,DOS,MS-DOS,generell term
hidden attribute,,attributet dolt,,TXT,N,DOS,MS-DOS,Backup-modul
High Memory Area (HMA),,Höga minnesområdet (High Memory Area),,GEN,N,DOS,MS-DOS,generell term
High Resolution,,hög upplösning,,OPT,N,DOS,MS-DOS,Backup-modul
high-capacity floppy disk (drive),,diskettenhet för högkapacitetsdisketter,,GEN,N,DOS,MS-DOS,generell term
high-density disk,,högdensitetsdiskett,,GEN,N,DOS,MS-DOS,generell term
high-level language,,högnivåspråk,,GEN,N,DOS,MS-DOS,generell term
high-start address,,hög startadress,,GEN,N,DOS,MS-DOS,generell term
HOME,,HOME,,GEN,N,DOS,MS-DOS,generell term
Host drive,,Värdenhet,,OPT,N,DOS,MS-DOS,Defrag
hotkey,,snabbtangent,,TXT,N,DOS,MS-DOS,Backup-modul
hyphen,,bindestreck,,GEN,N,DOS,MS-DOS,generell term
icon,,ikon,,GEN,N,DOS,MS-DOS,generell term
id.,,ID,,GEN,N,DOS,MS-DOS,generell term
ignore,,ignorera,,GEN,V,DOS,MS-DOS,generell term
illegal,,ogiltig,,GEN,ADJ,DOS,MS-DOS,generell term
illegal (parameter),,ogiltig,,GEN,ADJ,DOS,MS-DOS,generell term
Immunize,,Virusskydda,,TXT,V,DOS,MS-DOS,MSAVF-modul
in windows-size increments,,i fönsterstora ökningar,,TXT,N,DOS,MS-DOS,Backup-modul
Include,,Inkludera,K,BUT,V,DOS,MS-DOS,Backup-modul
Include All Subdirectories,,Inkludera alla underkataloger,I,DIA,N,DOS,MS-DOS,Backup-modul
Include Files,,Inkludera filer,,DIA,N,DOS,MS-DOS,Backup-modul
Include Subdirectories,,Inkludera underkataloger,,CHX,N,DOS,MS-DOS,Backup-modul
Include/Exclude function(s),,Inkludera/Undanta funktion(er),,TXT,N,DOS,MS-DOS,Backup-modul
Include/Exclude List,,Lista över Inkludera/Undanta,,DIA,N,DOS,MS-DOS,Backup-modul
Include/Exclude Statements,,Inkludera/Undanta programsatser,,TXT,N,DOS,MS-DOS,Backup-modul
"incorrect (DOS version, file type)",,felaktig,,GEN,ADJ,DOS,MS-DOS,generell term
Incremental,,inkrementell,I,DIA,ADJ,DOS,MS-DOS,Backup-modul
Incremental Backup,,Inkrementell säkerhetskopiering,,DIA,N,DOS,MS-DOS,Backup-modul
Index,,   Innehåll,I,COM,N,DOS,MS-DOS,Backup-modul
Infected,,Infekterad/t,,TXT,ADJ,DOS,MS-DOS,MSAVF-modul
"information ""?"" cursor",,informationsmarkör (?),,TXT,N,DOS,MS-DOS,Backup-modul
information box,,informationsruta,,TXT,N,DOS,MS-DOS,Backup-modul
informational message,,meddelande,,GEN,N,DOS,MS-DOS,generell term
ink jet printer,,bläckstråleskrivare,,GEN,N,DOS,MS-DOS,generell term
input,,indata,,GEN,N,DOS,MS-DOS,generell term
insert,,infoga,,GEN,V,DOS,MS-DOS,generell term
INSERT (INS),,INS,,GEN,V,DOS,MS-DOS,generell term
install,,installera,,GEN,V,DOS,MS-DOS,generell term
installable,,installerbar,,GEN,ADJ,DOS,MS-DOS,generell term
installation,,installation,,GEN,N,DOS,MS-DOS,generell term
instruction,,instruktion,,GEN,N,DOS,MS-DOS,generell term
instruction pointer,,instruktionspekare,,GEN,N,DOS,MS-DOS,generell term
"insufficient (space, memory)",,"otillräckligt, för lite ledigt",,GEN,ADJ,DOS,MS-DOS,generell term
integer,,heltal,,GEN,N,DOS,MS-DOS,generell term
intermediate subdirectory,,mellankatalog,,GEN,N,DOS,MS-DOS,generell term
internal command,,internt kommando,,GEN,N,DOS,MS-DOS,generell term
internal memory,,arbetsminne,,GEN,N,DOS,MS-DOS,generell term
internal name,,internt namn,,GEN,N,DOS,MS-DOS,generell term
internal tape drive,,intern bandstation,,GEN,N,DOS,MS-DOS,generell term
interrupt,,avbryta,,GEN,V,DOS,MS-DOS,generell term
"interrupt code (assembler,DEBUG)",,avbrottskod,,GEN,N,DOS,MS-DOS,generell term
invalid,,"ogiltig, oläslig, felaktig, otillåten",,GEN,ADJ,DOS,MS-DOS,generell term
Invalid drive specifier,,Ogiltig enhetsangivelse,,TXT,N,DOS,MS-DOS,Backup-modul
invoke,,framkalla,,GEN,V,DOS,MS-DOS,generell term
italic,,kursiv,,GEN,ADJ,DOS,MS-DOS,generell term
join,,"förena, foga samman",,GEN,V,DOS,MS-DOS,generell term
join (JOIN),,förena,,GEN,V,DOS,MS-DOS,generell term
"jump (assembler,DEBUG)",,hopp,,GEN,N,DOS,MS-DOS,generell term
Keep Old Backup Catalogs,,Behåll gamla filförteckningar över säkerhetskopior,,CHX,N,DOS,MS-DOS,Backup-modul
key,,tangent,,GEN,N,DOS,MS-DOS,generell term
key combination,,tangentkombination,,GEN,N,DOS,MS-DOS,generell term
key sequence,,"tangentsekvens, tangentkombination",,GEN,N,DOS,MS-DOS,generell term
key word,,nyckelord,,GEN,N,DOS,MS-DOS,generell term
Keyboard,,   Tangentbord,T,COM,N,DOS,MS-DOS,Backup-modul + Undel-modul
keyboard,,tangentbord,,GEN,N,DOS,MS-DOS,generell term
keyboard code ( KEYB),,tangentbordskod,,GEN,N,DOS,MS-DOS,generell term
keyboard definition file,,definitionsfil för tangentbord,,GEN,N,DOS,MS-DOS,generell term
keyboard definition table,,definitionstabell för tangentbord,,GEN,N,DOS,MS-DOS,generell term
keyboard ID,,tangentsbords-ID,,GEN,N,DOS,MS-DOS,generell term
keyboard layout,,tangentbordslayout,,GEN,N,DOS,MS-DOS,generell term
kilobyte,,kilobyte (kb),,GEN,N,DOS,MS-DOS,generell term
Label (command GOTO),,Etikett/Namnge,,GEN,V,DOS,MS-DOS,generell term
"label (disk, see also: volume label)",,etikett,,GEN,N,DOS,MS-DOS,generell term
language-specific,,språkspecifik,,GEN,ADJ,DOS,MS-DOS,generell term
Laptop,,bärbar dator,B,OPT,N,DOS,MS-DOS,Backup-modul
Last Action,,Senaste åtgärd,,DIA,N,DOS,MS-DOS,MSAVF-modul
Last Virus Found,,Senast upptäckta virus/Senaste virus,,DIA,N,DOS,MS-DOS,MSAVF-modul
"Latin (I and II, code page, character set)",,Latin (I och II),,GEN,N,DOS,MS-DOS,generell term
launch,,starta,,TXT,V,DOS,MS-DOS,Backup-modul
left arrow,,VÄNSTERPIL,,GEN,N,DOS,MS-DOS,generell term
Left-Handed mouse,,mus för vänsterhänta,M,OPT,N,DOS,MS-DOS,Backup-modul
Legend,,Förklaring,,DIA,N,DOS,MS-DOS,Backup-modul
less-than sign (<),,mindre än-tecken,,GEN,N,DOS,MS-DOS,generell term
level (directory),,nivå,,GEN,N,DOS,MS-DOS,generell term
library,,bibliotek,,GEN,N,DOS,MS-DOS,generell term
LIM (Lotus-Intel-MS Expanded Memory Specification),,LIM,,GEN,N,DOS,MS-DOS,generell term
line buffer,,radbuffert,,GEN,N,DOS,MS-DOS,generell term
line editor,,radredigerare,,GEN,N,DOS,MS-DOS,generell term
line option,,radalternativ,,GEN,N,DOS,MS-DOS,generell term
line printer,,radskrivare,,GEN,N,DOS,MS-DOS,generell term
