word wrap,,,tekstombrydning,,GEN,,WIN,Standard,"The convention where, as text is entered, existing text is automatically moved from the end of a line to the next line.  "
WordPerfect 5.0 Secondary File,,,Word Perfect 5.0 - sekundær fil,,GEN,,WIN,Standard,
WordPerfect 5.1 for MS-DOS,,,WordPerfect 5.1 til MS-DOS,,GEN,,WIN,Standard,
WordPerfect 5.1 or 5.2 Secondary File,,,Word Perfect 5.1 eller 5.2 - sekundær fil,,GEN,,WIN,Standard,
WordPerfect 5.x for Windows,,,WordPerfect 5.x til Windows,,GEN,,WIN,Standard,
WordStar 7.0,,,WordStar 7.0,,GEN,,WIN,Standard,
workspace,,,arbejdsområde,,GEN,,WIN,Standard,"GUI  A window or task management technique that consists of a container of a set of objects, where the windows of the contained objects are constrained to a parent window.  Similar to the multiple document interface, except that within..."
Workstation Installation,,,Installation på arbejdsstation,,GEN,,WIN,Standard,
Write,,,Write,,GEN,,WIN,Standard,Programnavn
XLREADME.HLP,,,XLVIGTIG.HLP,,FIL,,WIN,Standard,Excel readme
Yellow,,,Gul,,GEN,,WIN,Standard,
Yes,,,Ja,,BUT,,WIN,Standard,GUI
Zoom,z,,Zoom,z,COM,,WIN,Standard,GUI
zoom in,,,zoome ind,,GEN,V,WIN,Standard,GUI
zoom out,,,zoome ud,,GEN,V,WIN,Standard,GUI
